category_id,group_id,service_name, details,id, orders, views
1,1,CT 3 D Reconstruction,,,,,,
4,24,Cystic/Fibrous Dysplasia/ Cancer Surgery
4,24,Indirect Laryngoscopy
4,24,Laryngeal Surgery
4,24,Mastoid Surgery
4,24,Multiple Nasal Polypectomy
4,24,Nasal Sinus Surgery E.G Caldwell Luc
4,24,Odontogenic Tumours.
4,24,Parotidectomy
4,24,Submandibular Gland Excision
4,24,Tympanoplasty
4,24,CLEFT LIP AND PALATE REPAIRS.
4,24,TRACHEOSTOMY
4,24,TONSILECTOMY
4,24,ADENOIDECTOMY
4,24,REMOVAL OF IMPACTED CERUMEN (SYRINGING/TOILETING)
4,21,Granuloma Excision
4,21,Chalazion Surgery
4,21,Pterygium Excision
4,21,Corneal Laceration Repair
4,21,Glaucoma (Trabeculectomy)
4,21,Extracapsular/Intracapsular Cataract Extraction
4,21,Minor
4,21,Bowman's Cautery
4,21,Conjunctival Laceration Repair
4,21,Diode Laser Cycloablation
4,21,Entropion And Ectropion Repairs
4,21,Syringing And Probing
4,21,Traumatic Lid Laceration Repair
4,21,Tumor Excision From Lid
4,21,Conjuctivectomy And Cryoapplication
4,21,Dacrocystorhinostomy
4,21,Evisceration/Enucleation/Exenteration
4,21,Intraocular Lens Implantation
4,21,Paracentesis (A/C Washout)
4,21,Penetrating Keratoplasty (PKP)
4,21,Ptosis Repair
4,21,Retinal Detachment Surgery
4,21,Squint Surgery
4,21,Traumatic Cannalicular Repair
4,21,Traumatic Corneal And/or Scleral Laceration Repair
4,21,DIODE LASER PANRETINAL PHOTOCOAGULATION
4,22,CRITICAL CARE (IN ICU)
4,22,OXYGEN THERAPY
4,22,CRITICAL CARE (IN ICU) PER DAY
4,22,OXYGEN THERAPY
4,22,NEBULISATION
4,22,GASTRIC LAVAGE
4,23,ELECTRO-CONVULSIVE THERAPY per treatment
4,23,ELECTRO-NARCOSIS per COURSE
4,23,SLEEP (REM) DEPRIVATION THERAPY
4,23,MANAGEMENT OF DRUG USE PROBLEMS
4,23,DETOXIFICATION IN HOSPITAL FOR 7-10 DAYS
4,23,"MANAGEMENT OF DRUG PROBLEMS _ MEDICATION,"
4,23,"PSYCHOTHERAPY, FAMILY INTERVENTION"
4,23,COMPREHENSIVE PSYCHIATRIC ASSESSMENT
4,23,"PSYCHOMETRIC ASSESSMENT, SCORING & INTERPRETATION"
4,23,PSYCHOTHERAPIES per session
4,5,Craniotomy
4,5,Subdural Tap
4,20,Renal dialysis
4,20,Audiometry
4,20,Skin Grafting
4,20,Aspirations / Paracentesis
4,20,Evacuation Of Impacted Feaces
4,20,Gastric Lavage
4,20,Incubator Care / Day
4,20,Lumbar Puncture
4,20,Nebulisation
4,20,Oxygen Therapy / Day
4,20,Phototherapy / Day
4,20,Cauterization
4,20,Circumcision
4,20,Clucthes
4,20,Congenital Multiple Digits Or Syndactyly
4,20,Ear Piercing
4,20,Knee Effusion Taps
4,20,Major Wound Dressing
4,20,Minor Wound Dressing
4,20,Tongue Tie Release
4,20,Minor Debridement Of Burns
4,20,Relase Of Chordate
4,20,Repair Of Minor Laceration
4,20,Exchange Blood Transfusion (Rh +Ve Blood With Set)
4,20,Exchange Blood Transfusion (Rh -Ve Blood With Set)
4,20,6 Courses of Podophyllin 10ting X for Perineal Warts
10,Breast Cancer,Mammography
10,Cervical Cancer,PAP Smears for cytological examination - [Pap smear]
10,10,Prostate Cancer
10,10,Colon Cancer
10,10,Uterine Cancer
10,10,Liver Cancer
10,10,Lung Cancer
10,10,Stomach Cancer
10,10,Brain Cancer
5,5,Glaucoma Eye Test
5,5,Audiological Ear Assessment
5,5,Liver Test
5,5,Kidney Test
5,5,Thyroid Test
5,5,Hepatitis B Test
5,5,Basic Health Check
5,5,Comprehensive Health Check
5,5,10 HbAic Test
5,5,Pre Employment Tests
13,Heart Tracker,Heart Tracker
14,Foreign Medical Treatment,Foreign Medical Treatment
12,Medical Concierge,Medical Concierge
7,Health Insurance,Health Insurance
8,Talk To A Doctor,Talk To A Doctor
11,Gym & Fitness Services,Gym & Fitness Services
9,Weight loss counselling and wellness,Weight loss counselling and wellness
9,5,5
6,5,Evacuation from Home to Hospital
6,5,Evacuation from hospital to hospital
6,5,Evacuation from accident site to hospital
6,10,Air Ambulance
